"漿"	"tsiaŋ[阴平]"	"tsiõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"蔣"	"tsiõ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"槳"	"tsiõ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"獎"	"tsiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"將"	"tsiaŋ去声"	""	""	""	""	""	""	""	""	""	""	""	""
"醬"	"tsiõ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"槍"	"tsʰiõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"搶"	"tsʰiõ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"牆"	"tsʰiõ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"戕"	""	""	""	""	""	""	""	""	""	""	""	""	""
"匠"	"tsiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"相"	"siaŋ[阴平]"	"sio[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"厢"	"siaŋ[阴平]"	"siõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"鑲"	"siaŋ[阴平]"	"siõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"箱"	"siõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"襄"	"siaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"想"	"siaŋ[阴上]"	"siõ[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"鯗"	""	""	""	""	""	""	""	""	""	""	""	""	""
"相"	"siaŋ[阴去]"	"siõ[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"詳"	"siaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"祥"	"siaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"像"	"tsʰiaŋ[阳上]"	"tsʰiõ[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"象"	"tsʰiõ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"張"	"tsiaŋ[阴平]"	"tiõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"漲"	"tsiaŋ[阴去]"	"tiõ[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"長"	"tsʰiaŋ[阳平]"	"tŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"帳"	"tsiaŋ[阳上]"	"tiõ[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"賬"	"tiõ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"脹"	"tsiaŋ[阴去]"	"tiõ[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"暢"	"thiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"悵"	"tsʰiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"長"	"tsiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"腸"	"tŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"場"	"tiõ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"丈"	"tsiaŋ[阳上]"	"tiõ[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"杖"	"tsiaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"仗"	"tsiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"莊"	"tsuaŋ[阴平]"	"tsŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"裝"	"tsuaŋ[阴平]"	"tsŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"壯"	"tsaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"瘡"	"tsʰŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"創"	"tsʰaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"牀"	"tsʰŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"狀"	"tsuaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"霜"	"suaŋ[阴平]"	"sŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"孀"	"suaŋ[阴平]"	"sŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"爽"	"suaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"章"	"tsiaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"樟"	"tsiaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"掌"	"tsiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"障"	"tsiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"昌"	"tsʰiaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"倡"	"tsʰiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"廠"	"tsʰiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"唱"	"tsʰiaŋ[阴去]"	"tsʰio[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"倡"	""	""	""	""	""	""	""	""	""	""	""	""	""
"商"	"siaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"傷"	"siaŋ[阴平]"	"siõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"賞"	"siõ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"餉"	"hiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"常"	"siaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"嘗"	"siaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"償"	"siaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"裳"	"siaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"上"	"siaŋ[阳上]"	"tsiõ[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"尚"	"siaŋ[阳上]"	"siõ[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"上"	""	""	""	""	""	""	""	""	""	""	""	""	""
"瓤"	""	""	""	""	""	""	""	""	""	""	""	""	""
"壤"	"dziaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"攘"	"dziaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"嚷"	"dziaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"讓"	"dziaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"疆"	"kiaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"僵"	"kiaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"姜"	"kiaŋ[阴平]"	"kiõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"薑"	"kiõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"羌"	"kiõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"強"	"kʰiaŋ[阳平]"	"kiõ[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"強"	"kʰiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"仰"	"iaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"香"	"hiaŋ[阴平]"	"hiõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"鄉"	"hiaŋ[阴平]"	"hiõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"享"	"hiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"響"	"hiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"向"	"hiaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"央"	"iaŋ[阴平]"	"ŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"秧"	"iaŋ[阴平]"	"ŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"殃"	"iaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"羊"	"iõ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"洋"	"iaŋ[阳平]"	"iõ[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"楊"	"iaŋ[阳平]"	"iõ[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"揚"	"iaŋ[阳平]"	"iõ[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"陽"	"iaŋ[阳平]"	"iõ[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"養"	"iaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"癢"	"iaŋ[阴上]"	"hai[阳平]"	"训"	""	""	""	""	""	""	""	""	""	""
"樣"	"iaŋ[阳上]"	"iõ[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"恙"	"iaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"博"	"pʰak[阴入]"	"[愽]puaʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"薄"	"poʔ[阳入]"	"po[阳平]"	"薄荷"	""	""	""	""	""	""	""	""	""	""
"泊"	"paʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"莫"	"mok[阳入]"	"moʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"膜"	"moʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"摸"	"mo[阴平]"	"moŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"寞"	"moʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"幕"	"mok[阳入]"	"mu[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"託"	"tʰoʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"托"	"tʰoʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"鐸"	"tok[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"踱"	"tok[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"度"	"tou[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"諾"	"noʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"落"	"loʔ[阳入]"	"lak[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"洛"	"loʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"駱"	"loʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"絡"	"loʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"酪"	"loʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"烙"	"loʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"樂"	"lok[阳入]"	"gak[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"作"	"tsak[阴入]"	"tsoʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"錯"	"tsʰo[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"鑿"	""	""	""	""	""	""	""	""	""	""	""	""	""
"昨"	"tsak[阳入]"	"tsoʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"索"	"soʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"各"	"kak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"閣"	"koʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"胳"	"koʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"鄂"	"gak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"鱷"	"gak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"壑"	"hoʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"鶴"	"hoʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"惡"	""	""	""	""	""	""	""	""	""	""	""	""	""
"掠"	"liak[阳入]"	"liaʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"略"	"liak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"爵"	"tsiak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"雀"	"tsʰiak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"鵲"	"tsʰiak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"嚼"	"tsiak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"削"	"siak[阴入]"	"siaʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"著"	""	""	""	""	""	""	""	""	""	""	""	""	""
"著"	""	""	""	""	""	""	""	""	""	""	""	""	""
"酌"	"tsiak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"綽"	"tsʰiak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"勺"	""	""	""	""	""	""	""	""	""	""	""	""	""
"芍"	""	""	""	""	""	""	""	""	""	""	""	""	""
"若"	"dziak[阳入]"	"na[阳去]"	"若是"	""	""	""	""	""	""	""	""	""	""
"弱"	"dziak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"腳"	"kiok[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"卻"	"kʰiak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"虐"	""	""	""	""	""	""	""	""	""	""	""	""	""
"瘧"	""	""	""	""	""	""	""	""	""	""	""	""	""
"約"	"iak[阴入]"	"ioʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"鉻"	""	""	""	""	""	""	""	""	""	""	""	""	""
"鑰"	""	""	""	""	""	""	""	""	""	""	""	""	""
"躍"	"iak[阳入]"	"iauh[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"光"	"kuaŋ[阴平]"	"kuĩ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"廣"	"kuaŋ[阳上]"	"kuĩ[阳上]"	""	""	""	""	""	""	""	""	""	""	""
"曠"	"kʰuaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"荒"	"huaŋ[阴平]"	"huĩ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"慌"	"huaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"恍"	"huaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"謊"	"huaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"黃"	"uĩ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"蝗"	"huaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"皇"	"huaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"汪"	"uaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"方"	"huaŋ[阴平]"	"hŋ[阴平]"	"paŋ[阴平]"	""	""	""	""	""	""	""	""	""	""
"肪"	"huaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"仿"	"huaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"放"	"huaŋ[阴去]"	"paŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"芳"	"huaŋ[阴平]"	"pʰaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"妨"	"huaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"紡"	"huaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"仿"	"huaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"彷"	"pʰaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"訪"	"huaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"房"	"huaŋ[阳平]"	"paŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"防"	"huaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"亡"	"buaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"忘"	"buaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"網"	"maŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"望"	"buaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"忘"	""	""	""	""	""	""	""	""	""	""	""	""	""
"妄"	"buaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"逛"	"kuaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"匡"	"kʰuaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"筐"	"kʰuaŋ[阴平]"	"kʰioŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"狂"	"kʰuaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"況"	"kʰuaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"枉"	"uaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"王"	"uaŋ[阳平]"	"hioŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"往"	"uaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"旺"	"uaŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"郭"	"kueʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"擴"	"kʰuaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"廓"	"kuak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"霍"	""	""	""	""	""	""	""	""	""	""	""	""	""
"藿"	""	""	""	""	""	""	""	""	""	""	""	""	""
"鑊"	""	""	""	""	""	""	""	""	""	""	""	""	""
"縛"	"hok[阳入]"	"pak[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"钁"	""	""	""	""	""	""	""	""	""	""	""	""	""
"邦"	"paŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"綁"	"paŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"胖"	"pʰaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"龐"	"pʰaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"棒"	"paŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"蚌"	"paŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"樁"	"tsuaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"撞"	"tsioŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"撞"	"tsioŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"窗"	"tʰioŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"雙"	"saŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"江"	"kaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"肛"	"kaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"扛"	"kʰaŋ[阳平]"	"kŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"講"	"kaŋ[阴上]"	"koŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"港"	"kaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"耩"	""	""	""	""	""	""	""	""	""	""	""	""	""
"降"	"kaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"虹"	"hoŋ[阳平]"	"kʰioŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"腔"	"kʰiõ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"降"	"haŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"項"	"haŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"巷"	"haŋ[阳去]"	""	""	""	""	""	""	""	""	""	""	""	""
"剝"	"pak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"駁"	"poʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"璞"	"pʰok[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"雹"	""	""	""	""	""	""	""	""	""	""	""	""	""
"卓"	"toʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"桌"	"toʔ[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"琢"	"tok[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"啄"	"tok[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"戳"	"tsʰok[阳入]"	"tsʰak[阳入]"	"tʰok[阴入]"	""	""	""	""	""	""	""	""	""	""
"濁"	"dzuak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"濯"	""	""	""	""	""	""	""	""	""	""	""	""	""
"捉"	"tsok[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"鐲"	""	""	""	""	""	""	""	""	""	""	""	""	""
"朔"	""	""	""	""	""	""	""	""	""	""	""	""	""
"覺"	"kak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"角"	"kak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"餃"	"kiau[阴上]"	""	""	""	""	""	""	""	""	""	""	""	""
"確"	"kʰak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"殼"	"kʰak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"嶽"	"gak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"岳"	"gak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"樂"	"gak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"學"	"hak[阳入]"	"oʔ[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"握"	"ok[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"崩"	"paŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"朋"	"pʰeŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"登"	"teŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"燈"	"teŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"等"	"teŋ[阴上]"	"taŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"凳"	"teŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"藤"	"tin[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"騰"	"tʰeŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"疼"	""	""	""	""	""	""	""	""	""	""	""	""	""
"謄"	""	""	""	""	""	""	""	""	""	""	""	""	""
"鄧"	"teŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"能"	"neŋ[阳平]"	"leŋ[阳平]"	"能为"	""	""	""	""	""	""	""	""	""	""
"楞"	""	""	""	""	""	""	""	""	""	""	""	""	""
"增"	"tseŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"憎"	"tseŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"憎"	""	""	""	""	""	""	""	""	""	""	""	""	""
"曾"	"tsʰeŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"曾"	"tsaŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"曾"	""	""	""	""	""	""	""	""	""	""	""	""	""
"層"	"tsaŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"贈"	"tseŋ[阴去]"	"tsaŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"僧"	"seŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"亘"	""	""	""	""	""	""	""	""	""	""	""	""	""
"肯"	"kʰeŋ[阴上]"	"kʰiaŋ[阴上]"	""	""	""	""	""	""	""	""	""	""	""
"恆"	"heŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"冰"	"peŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"憑"	"peŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"凌"	"leŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"菱"	"leŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"陵"	"leŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"徵"	"tseŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"澄"	"teŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"懲"	""	""	""	""	""	""	""	""	""	""	""	""	""
"橙"	"tsʰeŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"瞪"	""	""	""	""	""	""	""	""	""	""	""	""	""
"瞪"	""	""	""	""	""	""	""	""	""	""	""	""	""
"蒸"	"tseŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"拯"	""	""	""	""	""	""	""	""	""	""	""	""	""
"證"	"tseŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"症"	"tseŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"稱"	"tsʰeŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"稱"	"tsʰeŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"秤"	"tsʰin[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"乘"	"seŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"繩"	"sin[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"剩"	"seŋ[阳上]"	""	""	""	""	""	""	""	""	""	""	""	""
"剩"	""	""	""	""	""	""	""	""	""	""	""	""	""
"升"	"seŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"勝"	"seŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"承"	"seŋ[阳平]"	"sin[阳平]"	""	""	""	""	""	""	""	""	""	""	""
"丞"	"seŋ[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"仍"	""	""	""	""	""	""	""	""	""	""	""	""	""
"扔"	""	""	""	""	""	""	""	""	""	""	""	""	""
"兢"	""	""	""	""	""	""	""	""	""	""	""	""	""
"凝"	"ŋeŋ[阳平]"	"ŋaŋ[阳平]"	"义“冷”"	""	""	""	""	""	""	""	""	""	""
"興"	"heŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"興"	"heŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""	""
"應"	"in[阴去]"	"eŋ[阴去]"	""	""	""	""	""	""	""	""	""	""	""
"鷹"	"eŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""	""
"應"	"in[阴平]"	"eŋ[阴平]"	""	""	""	""	""	""	""	""	""	""	""
"蠅"	"sin[阳平]"	""	""	""	""	""	""	""	""	""	""	""	""
"孕"	"in[阳上]"	"hun[阳去]"	""	""	""	""	""	""	""	""	""	""	""
"北"	"pak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"墨"	"bak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"默"	"mek[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"德"	"tek[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"得"	"tek[阴入]"	"tit[阴入]"	""	""	""	""	""	""	""	""	""	""	""
"忒"	""	""	""	""	""	""	""	""	""	""	""	""	""
"特"	"tek[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"肋"	"lek[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"勒"	"lek[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"則"	"tsek[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"賊"	"tsʰak[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"塞"	"sak[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"刻"	"kʰek[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"克"	"kʰek[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"黑"	"hek[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"逼"	"pek[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
"匿"	"nek[阳入]"	""	""	""	""	""	""	""	""	""	""	""	""
"力"	"lek[阳入]"	"lak[阳入]"	""	""	""	""	""	""	""	""	""	""	""
"即"	"tsek[阴入]"	""	""	""	""	""	""	""	""	""	""	""	""
