"聲母拼音"	"聲母IPA"	"韻母拼音"	"韻母IPA"	"拼音"	"IPA"	"聲調"	"單字"	"釋義"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𩚡"	"文讀。同「豉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"扡"	"分離也"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"恥"	"～辱；廉～"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"耻"	"同「恥」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𦔺"	"同「恥」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"齒"	"牙～；～輪"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"齿"	"「齒」之簡體字"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"歯"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𣦋"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𦥒"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𦥪"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𠔒"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𠚄"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𠚒"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𠚕"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𡵩"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𡽔"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𣥫"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𣦗"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𦦂"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𮮽"	"同「齒」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"褫"	"～奪"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"裭"	"同「褫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𧚜"	"同「褫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𧜑"	"同「褫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𰉳"	"同「褫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"豸"	"蟲～；獬～，同「廌」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𤜚"	"同「豸」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𤞌"	"同「豸」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𤞮"	"同「𤞌」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𤞝"	"同「豸」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𦎋"	"同「豸」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𧋈"	"同「豸」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𧳃"	"同「豸」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𪺏"	"同「豸」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𭸜"	"同「豸」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𢊁"	"獬～，獸名"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"廌"	"同「𢊁」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𧳋"	"同「𢊁」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𤙪"	"同「𢊁」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𪋁"	"同「𢊁」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𪋱"	"同「𢊁」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"雉"	"白讀。野雞也；～碟"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"垁"	"白讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"搱"	"白讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"鴙"	"白讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𱉛"	"白讀。「鴙」之類推簡化字"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"鶨"	"白讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𩀅"	"白讀。同「鶨」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𱊘"	"白讀。「鶨」之類推簡化字"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𥏷"	"白讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𨿘"	"白讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𨿝"	"白讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𪁰"	"白讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𪅊"	"白讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"③"	"𬑳"	"白讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"翄"	"「翅」之本字。翼～；魚～"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"翅"	"同「翄」。翼～；魚～"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"翤"	"同「翄」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"翨"	"同「翄」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𦑧"	"同「翨」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"䧴"	"同「翄」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𢌟"	"同「翄」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𦐊"	"同「翄」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𩗍"	"同「翄」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𭣗"	"同「翄」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"饎"	"酒食也"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𩛉"	"同「饎」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𩜂"	"同「饎」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𩜮"	"同「饎」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𩝮"	"同「饎」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𬴺"	"同「饎」；同「𩝮」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𩞡"	"同「饎」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𩟄"	"同「饎」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𱄆"	"「饎」之類推簡化字"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"糦"	"酒食也，同「饎」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"眙"	"直視也"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𣅿"	"同「眙」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𦕲"	"同「眙」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"啻"	"不～"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𠺏"	"同「啻」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𥩶"	"同「啻」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𥭊"	"塘壩～口"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"傺"	"侘～"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𬿺"	"同「傺」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"雉"	"文讀。野雞也；～碟"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"垁"	"文讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"搱"	"文讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"鴙"	"文讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𱉛"	"文讀。「鴙」之類推簡化字"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"鶨"	"文讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𩀅"	"文讀。同「鶨」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𱊘"	"文讀。「鶨」之類推簡化字"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𥏷"	"文讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𨿘"	"文讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𨿝"	"文讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𪁰"	"文讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𪅊"	"文讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𬑳"	"文讀。同「雉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"穉"	"「稚」之本字。幼～"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"稚"	"同「穉」。幼～"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𥣡"	"同「穉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"稺"	"同「穉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"䄺"	"同「穉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"䆈"	"同「穉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𥠧"	"同「穉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𥡖"	"同「穉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𥣔"	"同「穉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𥣦"	"同「穉」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"彘"	"豕也"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𠅰"	"同「彘」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𢑣"	"同「彘」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𥏉"	"同「彘」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𥏰"	"同「彘」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𰕎"	"同「彘」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"滯"	"凝～；留～"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"滞"	"「滯」之簡體字"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𣻉"	"同「滯」；同「𠁑」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𠁑"	
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𢋴"	"同「𠁑」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𤲂"	"同「𠁑」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"墆"	"同「滯」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𰊂"	"「墆」之類推簡化字"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"洔"	"同「滯」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𤨮"	"同「滯」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"蹛"	"通「滯」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𰸚"	"「蹛」之類推簡化字"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"懘"	"惉～，敝敗不和皃"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𢤅"	"同「懘」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𢤔"	"同「懘」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𰒒"	"「懘」之類推簡化字"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"迣"	"超過也"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𨑬"	"同「迣」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𨒑"	"同「迣」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𨓄"	"同「迣」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"窒"	"舊白讀。～塞"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"膣"	"俗音。～道"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"瘛"	"～瘲"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑤"	"𤺚"	"同「瘛」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"喫"	"舊文讀。「吃」之本字"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"吃"	"舊文讀。同「喫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"𫩬"	"舊文讀。同「喫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"噄"	"舊文讀。同「喫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"㰟"	"舊文讀。同「喫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"𣢆"	"舊文讀。同「㰟」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"𠯏"	"舊文讀。同「喫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"𠯡"	"舊文讀。同「喫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"𠰆"	"舊文讀。同「喫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"𠹙"	"舊文讀。同「喫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"𠿊"	"舊文讀。同「喫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"𡁒"	"舊文讀。同「喫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"𡄊"	"舊文讀。同「喫」"
"ch"	"ȶ̟͡ɕ̟ʰ"	"r"	"ɿ̈"	"ch"	"ȶ̟͡ɕ̟ʰɿ̈"	"⑦"	"𨋻"	"舊文讀。同「喫」"
